Source,picture,Catalog#,Lizard_ID,Species,Sex,Status,Collection_Date,collector,Locality,Collection_Notes,Dissection_Notes,Country,Latitude,Longitude,State,elevation,County,spatial_accuracy,Study,georef_verif,SVL,insert_elbow,Tail,elbow_wrist,Tail Diam,wrist_3rd,HL,trunk,HW,Tail Circum,HL_ear_rostral,Mass_grams,
UAZ,,10473,UAZ10473,suspectum,M,museum,4/1/1963,William Musgrove,"Kingman, Mohave Co, AZ",,emaciated,USA,35.189446,-114.052212,Arizona,1025,Mohave,5,,Yes,270,,122,,22.26,,53.95,,41.45,,,,
UAZ,,13763,UAZ13763,suspectum,M,museum,4/1/1963,William Musgrove,"N edge of Hualapai Mts, near Kingman,Mohave Co, AZ",,,USA,35.166044,-114.036904,Arizona,1059,Mohave,5,,Yes,323,,161,,26.33,,59.54,,53.33,,,,
UAZ,,31171,UAZ31171,suspectum,M,museum,Unknown,Jim Lowell,"Tucson area,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,309,,145,,26.16,,55.92,,51.57,,,,
UAZ,,7191,UAZ7191,suspectum,F,museum,Unknown,"C.H.Lowe, J.B.Elder","Tucson Mt Park along Kinney Rd, Tucson Mts, Pima Co, AZ",,,USA,32.22322,-111.133541,Arizona,815,Pima,10,,Yes,248,,104,,17.37,,46.66,,37.32,,,,
UAZ,,10654,UAZ10654,suspectum,F,museum,5/1/1964,Unknown,"Tucson,Pima Co, AZ",,"Eggs, 19.58, 19.52 and 21.18, 18.09, 2 on each side",USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,265,,125,,22.67,,51.5,,43.6,,,,
UAZ,,11980,UAZ11980,suspectum,F,museum,1964,unknown,"Tucson,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,200,,101,,21.91,,38.4,,33.7,,,,
UAZ,,11981,UAZ11981,suspectum,F,museum,1964,unknown,"Tucson,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,244,,124,,19.3,,50.27,,38.66,,,,
UAZ,,11982,UAZ11982,suspectum,,,1964,unknown,"Tucson,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
UAZ,,11983,UAZ11983,suspectum,M,museum,1964,unknown,"Tucson,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,185,,91,,19.29,,36.55,,30.39,,,,
UAZ,,31165,UAZ31165,suspectum,F,museum,1961,unknown,"Tucson,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,302,,150,,27.74,,53.98,,49.44,,,,
UAZ,,31181,UAZ31181,suspectum,F,museum,Unknown,Mrs. Smith,"vic Tucson,Pima Co, AZ",,"gravid with eggs,24.89, 27.75, 30.96",USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,339,,143,,31.66,,57.33,,49.84,,,,
UAZ,,50158,UAZ50158,suspectum,,,"May 10,1991",Russell Duncan,"ca 6.2 mi (rd) NW AZ Hwy 97 on US Hwy 93, Yavapai Co., AZ.",,,USA,34.466766,-113.309687,Arizona,979,Yavapai,1,,Yes,,,,,,,,,,,,,
UAZ,,50291,UAZ50291,suspectum,,,"Aug 25,1994",G.M.Ferguson,"Tucson, Hacienda de sol Rd at 0.7 mi (rd) NE River Rd, ca 2600 ft., Pima Co., AZ",,,USA,32.2922116,-110.9260368,Arizona,754,Pima,1,,Yes,,,,,,,,,,,,,
UAZ,,50592,UAZ50592,suspectum,M,museum,1987,,"Bueno Aires Nat Wildlife Refuge, Pima Co., AZ.",,,USA,31.529797,-111.532587,Arizona,1085,Pima,20,,Yes,290,,132,,22.07,,53.53,,48.66,,,,
UAZ,,50698,UAZ50698,suspectum,M,museum,"Sep 5,1996",A.C.Pate,"Organ Pipe cactus Nat Mon., Rt 85 at ca 2 mi N monument HQ, Pima Co., AZ.",,,USA,31.982928,-112.805228,Arizona,547,Pima,5,,Yes,273,,119,,25.22,,52.16,,47.03,,,,
UAZ,,50729,UAZ50729,suspectum,F,museum,"Aug 25,1997",P.C.Rosen,"Organ Pipe Cactus Nat Mon., Rt 85 at 3.64 mi (rd) Cherioni Wash, Pima Co., AZ.",,,USA,32.165247,-112.916802,Arizona,467,Pima,5,,Yes,266,,126,,17.04,,50.09,,43.21,,,,
UAZ,,51712,UAZ51712,suspectum,M,museum,"Jul 4,1998",D.E. Swan,"Hwy 90 at milepost 302, 6.3 mi N of Hwy 82, Cochise Co., AZ.",,,USA,31.784296,-110.348757,Arizona,1378,Cochise,1,,Yes,244,,122,,24.34,,46.83,,39.65,,,,
UAZ,,51815,UAZ51815,suspectum,,,"Aug 23,1998",P.C. Rosen,"Hwy 85 at 0.39 mi (rd) N of N boundry Organ Pipe Cactus Nat Mon., Pima Co., AZ",,,USA,32.205939,-112.757313,Arizona,538,Pima,1,,Yes,,,,,,,,,,,,,
UAZ,,11268,UAZ11268,suspectum,M,museum,"May 20,1964",P.J.Lardner,"Vicinity of Magnalena, Sonora, MX.",,,Mexico,,,Sonora,,,,,flag to revisit later,234,,115,,13.2,,50.59,,38.57,,,,
UAZ,,25233,UAZ25233,suspectum,,,"Jun 22,1968","C.H.Lowe, O.H.Soule","2 mi S of Navajoa on Hwy 15, Sonora, MX.",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,47469,UAZ47469,suspectum,,,"Jun 8,1987","C.H.Lowe, G.L.Bradley","3.1 mi (rd) E La Colorada on MX Hwy 16, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,36448,UAZ36448,suspectum,,,"Aug 17,1973",D.R.Frost,"ca 12.6 mi (by MX 15) N jct with Sonora 9 (in Cd. Obregon), Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,36449,UAZ36449,suspectum,M?,museum,"Aug 21,1973",D.R.Frost,"11.5 mi (by MX 15) S Vicam, Sonora, MX",,"HL2 47.97,HW2 37.42, HL3 47.63, HW3 37.30",Mexico,,,Sonora,,,,,flag to revisit later,300,,144,,26.6,,56.21,,49.57,,,,
UAZ,,36646,UAZ36646,suspectum,,,9/1/1970,M.D.Robinson,"Vic. Rancho Alacran, N end of Sierra Manzanal, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,36660,UAZ36660,suspectum,,,"Oct 24,1963",R.S.Felger,"Pozo Leon, 5.9 mi (rd) N of Punta Chueco, El Infernillo, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,36661,UAZ36661,suspectum,,,"Aug 15,1963",R.S.Felger (Cathy Moser),"El Desemboque del Rio San Ignacio, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,39994,UAZ39994,suspectum,F,museum,"Jul 3,1974","M.D.Robinson, D.R.Frost","15.1 mi (by rd to Bavispe) NW Colonia Morelos, Sonora, MX",,"poor specimen, disembowled",Mexico,31.032298,-109.297192,Sonora,936,,5,,Yes,268,,126,,21.57,,51.62,,45.25,,,,
UAZ,,41738,UAZ41738,suspectum,F,museum,"Sep 4,1970",S.F.Hale,"Jct of Shannon Rd and Ina Rd, NW Tucson, Pima Co., AZ.",,,USA,32.3374025,-111.0294628,Arizona,716,Pima,1,,Yes,233,,105,,20.91,,49.02,,39.1,,,,
UAZ,,46437,UAZ46437,suspectum,F,museum,"Aug 28,1984","P.A.Holm, B.E.Martin","3.7 mi (rd) E Tecoripa on MX Hwy 16, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,258,,142,,25.26,,55.83,,46.35,,,,
UAZ,,44759,UAZ44759,suspectum,,,"Aug 13,1982","R.Castillo, A.A.Elias","ca 15 km E Bacoachi on rd to Nacozari, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,42716,UAZ42716,suspectum,,,"Jul 22,1977","T.VanDevender, G.Whitely","10 mi E MX 15 (in Navajoa) on Alamos Rd, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,42717,UAZ42717,suspectum,,,"Jul 22,1977","T.VanDevender, G.Whitely","8.4 mi W MX 15 (in Navajoa) on Alamos Rd., Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UF,,5907,UF5907,suspectum,,,Unknown,,No data,In 306 lab,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,11746,UF11746,horridum,,,Unknown,,No data,,,Mexico,,,unknown,,,,,ref not possible,,,,,,,,,,,,,
UF,,12836,UF12836,horridum,,,8/1/1960,H.W. Campbell,Cruzero de Coyotitan,,,Mexico,23.7856589,-106.6099548,Sinaloa,,,1,,Yes,,,,,,,,,,,,,
UF,,21609,UF21609,horridum,,,Unknown,,No data,,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,32979,UF32979,horridum,,,"july, 1970",Sam R. Telford,Vicinity of Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UF,,42033,UF42033,horridum,,,"july, 1970",Sam R. Telford,Vicinity of Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UF,,42034,UF42034,horridum,,,"july, 1970",Sam R. Telford,Vicinity of Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UF,,42035,UF42035,horridum,,,Unknown,Sam R. Telford,Vicinity of Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UF,,42036,UF42036,horridum,,,Unknown,Sam R. Telford,Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UF,,45388,UF45388,suspectum,,,1978,K. Black,Tucson,skeleton H-1061,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
UF,,45691,UF45691,suspectum,,,1978,K. Black,Tucson,skeleton H-988,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
UF,,61489,UF61489,suspectum,,,Unknown,,No data,,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,65526,UF65526,horridum,,,7/26/1970,Sam R. Telford,"9.7 mi. NE intersection of highways 110 & 200, on highway 110",,,Mexico,,,Colima,,,,,,,,,,,,,,,,,,
UF,,87303,UF87303,suspectum,,,4/8/1966,M. Reese,Near Littlefield,M. Reese to Abremski to L.D. Ober.,,USA,36.8871994,-113.9296951,Arizona,568,Mohave,5,,Yes,,,,,,,,,,,,,
UF,,90005,UF90005,suspectum,,,Unknown,Sam R. Telford,No other data,,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,90006,UF90006,suspectum,,,5/16/1966,E. Ross Allen,"32.0 mi marker south of Tucson, highway 286",,,USA,31.8565642,-111.3986206,Arizona,909,Pima,15,,Yes,,,,,,,,,,,,,
UF,,90007,UF90007,suspectum,,,Unknown,Unknown,Tucson,,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
UF,,90008,UF90008,suspectum,,,6/30/1969,Unknown,"Foot of St. Catalina Mountains, east of Tucson",,,USA,32.2522972,-110.6886291,Arizona,878,Pima,20,,Yes,,,,,,,,,,,,,
UF,,69244,UF69244,suspectum,,,Unknown,,No data,,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,52565,UF52565,suspectum,,,Unknown,,No data,,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,52670,UF52670,suspectum,,,Unknown,,No data,,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
UF,,54868,UF54868,horridum,,,Unknown,,No data,Collector from University of South Florida,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
LSUMZ,,7898,LSUMZ7898,horridum,,,Unknown,,Vicinity of Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
LSUMZ,,38461,LSUMZ38461,horridum,,,6/15/1978,,12 mi. North Tomatlan,,,Mexico,,,Jalisco,,,,,,,,,,,,,,,,,,
LSUMZ,,38462,LSUMZ38462,horridum,,,6/15/1978,,11.2 mi. South Agua Caliente,,,Mexico,,,Jalisco,,,,,,,,,,,,,,,,,,
LSUMZ,,41101,LSUMZ41101,horridum,,,6/16/1978,,12.2 mi. South of Agua Caliente,,,Mexico,,,Jalisco,,,,,,,,,,,,,,,,,,
LSUMZ,,36098,LSUMZ36098,horridum,,,7/5/1977,,6.6 mi. North Mex. 66,,,Mexico,,,Nayarit,,,,,,,,,,,,,,,,,,
LSUMZ,,38464,LSUMZ38464,horridum,,,1978,,13.9 mi. South Agua Caliente,,,Mexico,,,Nayarit,,,,,,,,,,,,,,,,,,
LSUMZ,,36099,LSUMZ36099,horridum,,,7/10/1977,,19.1 mi. NW Jct. Rd. to El Quelite,CMG; Two El Quelite localities in Sinola @ opposite side of state.,,Mexico,,,Sinaloa,,,,,flag to revisit later,,,,,,,,,,,,,
LSUMZ,,54889,LSUMZ54889,horridum,,,Unknown,,Unknown,,,Mexico,,,unknown,,,,,ref not possible,,,,,,,,,,,,,
LSUMZ,,48063,LSUMZ48063,suspectum,,,Unknown,,Unknown,,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
LSUMZ,,53135,LSUMZ53135,horridum,,,Unknown,,Unknown,,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
LSUMZ,,55467,LSUMZ55467,suspectum,,,Unknown,,Zoo/Captive,,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
LSUMZ,,7899,LSUMZ7899,suspectum,,,Unknown,,Vicinity of Tucson,,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
LSUMZ,,9922,LSUMZ9922,suspectum,,,7/22/1965,,2 mi. NW St. David,,,USA,31.922245,-110.239651,Arizona,1130,Cochise,5,,Yes,,,,,,,,,,,,,
LSUMZ,,9923,LSUMZ9923,suspectum,,,7/4/1965,,8 mi. North Tucson,,,USA,32.3173124,-110.9536743,Arizona,779,Pima,15,,Yes,,,,,,,,,,,,,
LSUMZ,,28645,LSUMZ28645,suspectum,,,7/11/1975,,1 mi. North Jct. Catalina Hwy. And Bear Canyon Rd.,,,USA,32.2721841,-110.8017539,Arizona,776,Pima,1,,Yes,,,,,,,,,,,,,
LSUMZ,,34730,LSUMZ34730,suspectum,,,8/6/1977,,3.8 mi. South I-10 on Hwy. 83,,,USA,31.953724,-110.66755,Arizona,1132,Pima,1,,Yes,,,,,,,,,,,,,
LSUMZ,,37404,LSUMZ37404,suspectum,,,Unknown,,Tucson,,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
LSUMZ,,41117,LSUMZ41117,suspectum,,,Unknown,,Southeastern Arizona,,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
LSUMZ,,75709,LSUMZ75709,suspectum,,,4/17/1953,,Casa Grande Area,,,USA,32.879142,-111.756335,Arizona,424,Pima,10,,Yes,,,,,,,,,,,,,
LSUMZ,,10429,LSUMZ10429,suspectum,,,Unknown,,Unknown,skeleton,,USA,,,California,,unknown,,,ref not possible,,,,,,,,,,,,,
KU,,110097,KU110097,horridum,,,4/21/1967,,"12 mi. South Toliman, 7700F",,,Mexico,,,Jalisco,,,,,,,,,,,,,,,,,,
KU,,38058,KU38058,suspectum,,,6/22/1954,,2 mi. SW Rosa Morada,,,Mexico,,,Nayarit,,,,,,,,,,,,,,,,,,
KU,,73770,KU73770,horridum,,,6/28/1962,,Matatan (550F),,,Mexico,23.0333338,-105.7499924,Sinaloa,,,1,,Yes,,,,,,,,,,,,,
KU,,78905,KU78905,horridum,,,7/19/1963,,"5 km SW San Ignacio, 200M",,,Mexico,23.8958827,-106.4726257,Sinaloa,,,5,,Yes,,,,,,,,,,,,,
KU,,78906,KU78906,horridum,,,7/19/1963,,"5 km SW San Ignacio, 200M",,,Mexico,23.8958827,-106.4726257,Sinaloa,,,5,,Yes,,,,,,,,,,,,,
KU,,80743,KU80743,horridum,,,12/2/1963,,"13 km NNE Vaca, 1300F",,,Mexico,26.8620555,-108.4233856,Sinaloa,,,5,,Yes,,,,,,,,,,,,,
KU,,23628,KU23628,suspectum,,,4/19/1948,,0.5 mi. SE San Jose de Guaymas,,,Mexico,27.8940115,-110.8781433,Sonora,44,,5,,Yes,,,,,,,,,,,,,
KU,,23638,KU23638,suspectum,,,4/17/1948,,0.5 mi. NW San Jose de Guaymas,,,Mexico,27.9727238,-110.9377098,Sonora,21,,5,,Yes,,,,,,,,,,,,,
KU,,40365,KU40365,suspectum,,,6/18/1955,,"5.5 mi. N, 5 mi. W Guaymas",,,Mexico,27.966811,-111.0116958,Sonora,1,,5,,Yes,,,,,,,,,,,,,
KU,,51912,KU51912,horridum,,,7/24/1959,,5 mi. NW Guaymas,"check sp. id. Probably suspectum, NOT horridum",,Mexico,27.9659013,-110.9529876,Sonora,12,,5,,Yes,,,,,,,,,,,,,
KU,,152635,KU152635,suspectum,,,4/22/1973,,28.8 km West Caborca on Rt. 5,(CMG; is SON 37 the same as Rt. 5? ,,Mexico,30.770749,-112.5374221,Sonora,147,,15,,Yes,,,,,,,,,,,,,
KU,,7724,KU772-4,suspectum,,,Unknown,,Baboquivari Mts.,,,USA,31.789507,-111.58612,Arizona,2044,Pima,20,,Yes,,,,,,,,,,,,,
KU,,784,KU784,suspectum,,,7/28/1927,,"Mescal, Kiper Springs",,,USA,32.052439,-110.393719,Arizona,1127,Cochise,10,,Yes,,,,,,,,,,,,,
KU,,7856,KU785-6,suspectum,,,5/10/1928,,Phoenix,,,USA,33.4479145,-112.0744514,Arizona,336,Maricopa,20,,Yes,,,,,,,,,,,,,
KU,,1173,KU1173,suspectum,,,6/15/1925,,Phoenix,,,USA,33.4479145,-112.0744514,Arizona,336,Maricopa,20,,Yes,,,,,,,,,,,,,
KU,,8278,KU8278,suspectum,,,28-Jul,,"18 mi. NE Tucson, Santa Catalina Mts.",,,USA,32.536767,-110.720053,Arizona,1447,Pima,10,,Yes,,,,,,,,,,,,,
KU,,13998,KU13998,suspectum,,,7/12/1931,,N/A,,,USA,,,Arizona,,Pima,,,ref not possible,,,,,,,,,,,,,
KU,,15389,KU15389,suspectum,,,7/12/1931,,25 mi. SW Tucson,,,USA,32.120775,-111.203095,Arizona,746,Pima,10,,Yes,,,,,,,,,,,,,
KU,,22963,KU22963,suspectum,,,2/26/1943,,15 mi. East Florence,,,USA,33.029008,-111.125867,Arizona,730,Pinal,5,,Yes,,,,,,,,,,,,,
KU,,2300210,KU23002-10,suspectum,,,3/4/1943,,N/A,,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
KU,,43818,KU43818,suspectum,,,5/20/1955,,25 mi. SE Globe,,,USA,33.2834719,-110.3562927,Arizona,967,Gila,20,,Yes,,,,,,,,,,,,,
KU,,49587,KU49587,suspectum,,,7/3/1956,,Dos Cabezas,,,USA,32.175065,-109.612564,Arizona,1547,Cochise,5,,Yes,,,,,,,,,,,,,
KU,,50440,KU50440,suspectum,,,5/21/1955,,32 mi. East Phoenix,,,USA,33.419706,-111.542778,Arizona,533,Maricopa,20,,Yes,,,,,,,,,,,,,
KU,,61766,KU61766,suspectum,,,Jun-50,,No locality data,,,USA,,,Arizona,,Yuma,,,ref not possible,,,,,,,,,,,,,
KU,,193454,KU193454,suspectum,,,Jul-75,,"Tucson, Camino Real, ca 1 km West River Rd.",,,USA,32.2868423,-110.9367656,Arizona,726,Pima,5,,Yes,,,,,,,,,,,,,
KU,,1129,KU1129,suspectum,,,9/26/1924,,7 mi. NW Lawrence,probably erroneous record,,USA,,,Kansas,,Douglas,,,ref not possible,,,,,,,,,,,,,
KU,,74698,KU74698,suspectum,,,4/6/1963,,8.2 mi. South Road Forks (4600F),,,USA,32.124935,-108.937878,New Mexico,1329,Hidalgo,10,,Yes,,,,,,,,,,,,,
CU,,4499,CU4499,suspectum,,,4/1/1949,,"10 miles west of Sorowta Gate; on the Mexican border, 10 miles west of the Sonoyta port of entry.",(CMG; couldn’t find locality); this specimen is also referenced in Hensley 1949. ,,USA,,,Arizona,,Pima,,,ref not possible,,,,,,,,,,,,,
CU,,11060,CU11060,suspectum,,,6/20/1978,,"5 mi south of Black Canyon City, exit off I-17",,,USA,34.000152,-112.135257,Arizona,604,Yavapai,10,,Yes,,,,,,,,,,,,,
UNLV,?,845,UNLV845,suspectum,,,5/24/1964,"Wood, J.","Gravel Pit near Red Rock, out Smoke Ranch Rd. Las Vegas, Clark Co., NV",,,USA,36.2471963,-115.3596192,Nevada,1083,Clark,10,,Yes,,,,,,,,,,,,,
UNLV,?,844,UNLV844,suspectum,,,4/26/1964,"Bernard, D.","15 Miles S of Overton on Echo Bay Rd. (LMNRA) Clark Co., Nevada",,,USA,36.3332219,-114.4864333,Nevada,515,Clark,1,,Yes,,,,,,,,,,,,,
UNLV,?,7543,UNLV7543,suspectum,,,5/5/1968,"Kammeyer, JM","Grand Wash Rd., Mohave Co., AZ",,,USA,36.3895057,-113.9416122,Arizona,722,Mohave,10,,Yes,,,,,,,,,,,,,
UNLV,?,6932,UNLV6932,suspectum,,,6/18/1980,"Jamison, RD","4 miles S of Overton on Hwy 12 (SR 169) Clark Co., Nevada",,,USA,36.4972768,-114.438468,Nevada,416,Clark,5,,Yes,,,,,,,,,,,,,
UNLV,?,669,UNLV669,suspectum,,,5/16/1964,"Armstrong, J.","1 Mile S. of Lincoln Co. line, 0.75miles NE US-93, Clark Co., Nevada",,,USA,36.8425392,-114.9325185,Nevada,726,Clark,1,,Yes,,,,,,,,,,,,,
UNLV,,668,UNLV668,suspectum,,,5/1/1964,"Armstrong, J.","1 Mile S. of Lincoln Co. line on US-93, Clark Co., Nevada",,,USA,36.8387472,-114.9525964,Nevada,762,Clark,1,,Yes,,,,,,,,,,,,,
UNLV,?,667,UNLV667,suspectum,,,5/1/1964,"Armstrong, J.","1 Mile S. of Glendale, Clark Co., Nevada",,,USA,36.6508054,-114.5710447,Nevada,496,Clark,5,,Yes,,,,,,,,,,,,,
UNLV,?,666,UNLV666,suspectum,,,fall 1959,NPS,"Black Mt. (McCullough Mts.) near Henderson, Clark Co., Nevada",,,USA,35.9314236,-115.0394846,Nevada,1293,Clark,5,,Yes,,,,,,,,,,,,,
UNLV,?,665,UNLV665,suspectum,,,5/20/1962,Miller,"East flank of Clark Mt., San Bernadino Co., CA",,,USA,35.526956,-115.520455,California,1242,San Bernadino,10,,Yes,,,,,,,,,,,,,
UNLV,?,664,UNLV664,suspectum,,,spring 1962,"Walker, R.","Music Mt., Grand Wash Cliffs, Mohave Co., AZ",,,USA,35.65583,-113.83639,Arizona,2008,Mohave,20,,Yes,,,,,,,,,,,,,
UNLV,?,454,UNLV454,suspectum,,,5/7/1963,USFWS,East College Ave. (Lake Mead Blvd.) foot of Sunrise Mt.,,,USA,36.204408,-114.9731293,Nevada,688,Clark,5,,Yes,,,,,,,,,,,,,
UNLV,?,3282,UNLV3282,suspectum,,,4/13/1965,"Sohnes, D.","8 miles W of Echo Bay turnoff on North Shore Rd. Clark Co., Nevada",,,USA,36.2483527,-114.5152513,Nevada,741,Clark,10,,Yes,,,,,,,,,,,,,
UNLV,?,2171,UNLV2171,suspectum,,,5/27/1966,"Baker, LR","Blue Diamond (SR 159) Clark Co., Nevada",,,USA,36.04565,-115.4105012,Nevada,1097,Clark,10,,Yes,,,,,,,,,,,,,
UNR,,590,UNR590,suspectum,,,6/12/1937,I. LaRivers,8 mi E Nelson,,,USA,35.7058198,-114.7515106,Nevada,458,Clark,10,,Yes,,,,,,,,,,,,,
UNR,,3720,UNR3720,suspectum,,,"May, 1954",B. Sumner,Valley of Fire,,,USA,36.416443,-114.5141532,Nevada,608,Clark,10,,Yes,,,,,,,,,,,,,
GMNH,,3419,GMNH3419,suspectum,,,6/14/1965,BR Brooks,"0.25mi S Tropicana Rd. on Maryland Parkway, Las Vegas",CMG; pulled up historic aerial photo; decent habitat remaining in the area at that time; record looks plausible,,USA,36.0980767,-115.137062,Nevada,623,Clark,1,,Yes,,,,,,,,,,,,,
UO,,20151,UO20151,suspectum,,,Unknown,,ARIZONA,,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
UO,,32499,UO32499,suspectum,,,9/6/1959,,20.7M  N RODEO,,,USA,32.125146,-109.015534,New Mexico,1275,Hidalgo,10,,Yes,,,,,,,,,,,,,
UO,,32500,UO32500,suspectum,,,4/7/1961,,20.7M  N RODEO,,,USA,32.125146,-109.015534,New Mexico,1275,Hidalgo,10,,Yes,,,,,,,,,,,,,
USNM,,38116,USNM038116,horridum,,,Unknown,"Larrien, E. P.","San Blas, near","Paratype of Heloderma Horridum exasperatum, Bogert and del Campo, 1956, Bull. Amer. Mus. NAT. Hist., Vol. 109, Art. 1, P. 28 (CMG; state is Nayarit, not Sinaloa)",,Mexico,21.5501753,-105.2819824,Nayarit,,,20,,Yes,,,,,,,,,,,,,
USNM,,46319,USNM046319,horridum,,,16MAY1895,"Nelson, Edward W.",Tehuantepec,,,Mexico,,,Oaxaca,,,,,,,,,,,,,,,,,,
USNM,,71477,USNM071477,horridum,,,Unknown,Collector Unknown,,Cast made.,,Mexico,,,unknown,,,,,ref not possible,,,,,,,,,,,,,
USNM,,73922,USNM073922,horridum,,,Unknown,Collector Unknown,,"Died 11 October 1927.  Recieved from New Braunfels, Texas.",,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
USNM,,73923,USNM073923,horridum,,,Unknown,Collector Unknown,,"Died 2 December 1927.  Recieved from New Braunfels, Texas.  Metal tag with number 41 tied around neck.",,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
USNM,,76608,USNM076608,horridum,,,Unknown,Collector Unknown,,Collector and date of collection listed in catalogue actually donor and date of receipt.  Died 9 February 1929.  Recieved from Bra,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
USNM,,192535,USNM192535,horridum,,,8/4/1968,"Rageot, Roger H. de","Tonala, 25 mi S of",Collected 16:30 hrs crossing road in grassy pampas.,,Mexico,,,Chiapas,,,,,,,,,,,,,,,,,,
USNM,,238432,USNM238432,horridum,,,Unknown,Collector Unknown,,Old specimen found in dry collection 06 SEP 1983.,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
USNM,,349609,USNM349609,horridum,,,Unknown,Collector Unknown,,"Histological protocol in Wever, 1978, The Reptile Ear, pp. 10-25. Stain: hematoxylin, azocarmine, and orange G. Single specimen fo",,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
USNM,,349610,USNM349610,horridum,,,Unknown,Collector Unknown,,"Histological protocol in Wever, 1978, The Reptile Ear, pp. 10-25. Stain: hematoxylin, azocarmine, and orange G. Single specimen fo",,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
